backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cpu,2048,2048,40,2,256,0,0,3250.417407,3250.443016,51.61557394,51.61516728
cpu,2048,2048,40,2,256,0,0,3245.324027,3245.342403,51.6965821,51.69628938
cpu,2048,2048,40,4,256,0,0,1691.409533,1691.461488,99.1907381,99.18769135
cpu,2048,2048,40,4,256,0,0,1692.213232,1692.232244,99.14362849,99.14251463
cpu,2048,2048,40,4,256,0,0,1696.168195,1696.189253,98.91245485,98.91122686
cpu,2048,2048,40,4,256,0,0,1696.058564,1696.076588,98.91884842,98.91779722
cpu,2048,2048,40,4,256,0,0,1695.411297,1695.428794,98.95661324,98.955592
cpu,2048,2048,40,6,256,0,0,1158.369448,1158.423661,144.8347591,144.827981
cpu,2048,2048,40,6,256,0,0,1160.653306,1160.672201,144.5497627,144.5474096
cpu,2048,2048,40,6,256,0,0,1158.2121,1158.250574,144.8544356,144.8496239
cpu,2048,2048,40,6,256,0,0,1157.025161,1157.070207,145.0030351,144.9973899
cpu,2048,2048,40,6,256,0,0,1159.082273,1159.17489,144.7456871,144.734122
cpu,2048,2048,40,8,256,0,0,1553.70689,1553.757104,107.9818601,107.9783703
cpu,2048,2048,40,8,256,0,0,1549.570213,1549.599141,108.2701246,108.2681034
cpu,2048,2048,40,8,256,0,0,1561.135682,1561.298636,107.4680196,107.456803
cpu,2048,2048,40,8,256,0,0,1548.128609,1548.207396,108.3709448,108.3654299
cpu,2048,2048,40,8,256,0,0,1518.735308,1518.764263,110.4683345,110.4662284
cpu,2048,2048,40,10,256,0,0,1276.002348,1276.031402,131.4826421,131.4796483
cpu,2048,2048,40,10,256,0,0,1275.216205,1275.246143,131.5636983,131.5606096
cpu,2048,2048,40,10,256,0,0,1277.656179,1277.758911,131.3124476,131.30189
cpu,2048,2048,40,10,256,0,0,1301.24866,1301.297196,128.9316678,128.9268589
cpu,2048,2048,40,10,256,0,0,1351.736187,1351.767602,124.1160528,124.1131684
cpu,2048,2048,40,12,256,0,0,1195.598605,1195.631941,140.3248208,140.3209083
cpu,2048,2048,40,12,256,0,0,1209.828005,1209.862816,138.6743895,138.6703995
cpu,2048,2048,40,12,256,0,0,1196.840661,1196.873773,140.1791947,140.1753165
cpu,2048,2048,40,12,256,0,0,1216.688687,1216.722384,137.8924303,137.8886114
cpu,2048,2048,40,12,256,0,0,1196.730156,1196.762456,140.1921387,140.188355
cuda,2048,2048,40,1,128,0,0,7.012447983,7.36077,23924.90617,22792.74587
cuda,2048,2048,40,1,128,0,0,5.715520024,6.055125,29353.78746,27707.46434
cuda,2048,2048,40,1,128,0,0,4.850400038,5.174608,34589.34494,32422.19701
cuda,2048,2048,40,1,128,0,0,4.835360013,5.16506,34696.9325,32482.13186
cuda,2048,2048,40,1,128,0,0,4.854048006,5.32891,34563.34997,31483.39154
opencl,2048,2048,40,1,128,1,0,8.830912,9.322766,18998.2824,17995.96386
opencl,2048,2048,40,1,128,1,0,8.82448,9.340589,19012.12989,17961.62533
opencl,2048,2048,40,1,128,1,0,8.796512,9.290055,19072.57786,18059.32904
opencl,2048,2048,40,1,128,1,0,9.639424,10.155406,17404.79099,16520.47786
opencl,2048,2048,40,1,128,1,0,8.798688,9.294431,19067.86103,18050.82635
cpu,4096,4096,20,1,256,0,0,12739.70634,12739.72938,26.33846582,26.33841818
cpu,4096,4096,20,2,256,0,0,6580.930519,6580.951545,50.98736706,50.98720416
cpu,4096,4096,20,2,256,0,0,6605.521321,6605.544156,50.79755309,50.79737749
