backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cpu,4096,4096,20,4,256,0,0,3401.100266,3401.121149,98.65757954,98.65697377
cpu,4096,4096,20,4,256,0,0,3409.262094,3409.327367,98.42139171,98.41950739
cpu,4096,4096,20,6,256,0,0,2364.362319,2364.381959,141.9174706,141.9162918
cpu,4096,4096,20,6,256,0,0,2349.734083,2349.770444,142.8009758,142.7987661
cpu,4096,4096,20,6,256,0,0,2348.850989,2348.89584,142.8546645,142.8519368
cpu,4096,4096,20,8,256,0,0,2928.117672,2928.161332,114.5938646,114.5921559
cpu,4096,4096,20,8,256,0,0,2905.581417,2905.605982,115.4826769,115.4817006
cpu,4096,4096,20,8,256,0,0,2914.984142,2915.006987,115.11017,115.1092678
cpu,4096,4096,20,10,256,0,0,2561.453053,2561.479159,130.9976459,130.9963108
cpu,4096,4096,20,10,256,0,0,2696.741475,2696.764873,124.4258388,124.4247592
cpu,4096,4096,20,10,256,0,0,2695.604483,2695.63029,124.478321,124.4771292
cpu,4096,4096,20,10,256,0,0,2695.658008,2695.683683,124.4758493,124.4746637
cpu,4096,4096,20,10,256,0,0,2683.696203,2683.721247,125.0306647,125.0294979
cpu,4096,4096,20,12,256,0,0,2389.0364,2389.064455,140.4517403,140.450091
cpu,4096,4096,20,12,256,0,0,2381.620866,2381.645326,140.8890579,140.8876109
cpu,4096,4096,20,12,256,0,0,2391.222614,2391.249626,140.32333,140.3217449
cpu,4096,4096,20,12,256,0,0,2377.714829,2377.746726,141.1205061,141.118613
cpu,4096,4096,20,12,256,0,0,2376.476366,2376.50147,141.1940488,141.1925573
cuda,4096,4096,20,1,128,0,0,12.90921605,13.127754,25992.61789,25559.91832
cuda,4096,4096,20,1,128,0,0,12.77571213,12.993564,26264.23612,25823.88635
cuda,4096,4096,20,1,128,0,0,13.65235192,13.877103,24577.76668,24179.70955
cuda,4096,4096,20,1,128,0,0,13.64998394,13.86922,24582.03038,24193.45284
cuda,4096,4096,20,1,128,0,0,11.64704007,11.86256,28809.4072,28285.9956
opencl,4096,4096,20,1,128,0,0,10.046496,10.327979,33399.13936,32488.86544
opencl,4096,4096,20,1,128,0,0,9.913536,10.202826,33847.08746,32887.39022
opencl,4096,4096,20,1,128,0,0,13.247744,13.54667,25328.41214,24769.50572
opencl,4096,4096,20,1,128,0,0,12.76096,13.0738,26294.59853,25665.40103
opencl,4096,4096,20,1,128,0,0,10.945664,11.231462,30655.4559,29875.39111
cpu,8192,8192,10,1,256,0,0,25839.06916,25839.08169,25.97185819,25.9718456
cpu,8192,8192,10,2,256,0,0,13385.54008,13385.55272,50.13534275,50.13529542
cpu,8192,8192,10,4,256,0,0,6956.354875,6956.368218,96.47130603,96.47112099
cpu,8192,8192,10,4,256,0,0,6900.97971,6900.992824,97.24541561,97.24523081
cpu,8192,8192,10,4,256,0,0,6880.517514,6880.530269,97.53461693,97.53443612
cpu,8192,8192,10,6,256,0,0,4763.129908,4763.143432,140.8923655,140.8919655
cpu,8192,8192,10,6,256,0,0,4763.19619,4763.227898,140.8904049,140.8894671
cpu,8192,8192,10,6,256,0,0,4757.478419,4757.492669,141.0597339,141.0593114
cpu,8192,8192,10,8,256,0,0,5417.746564,5417.763455,123.8685922,123.8682061
cpu,8192,8192,10,8,256,0,0,5411.965481,5411.980538,124.0009092,124.0005642
cpu,8192,8192,10,8,256,0,0,5417.150272,5417.166019,123.8822271,123.8818669
cpu,8192,8192,10,10,256,0,0,5122.737353,5122.753447,131.0019612,131.0015496
cpu,8192,8192,10,10,256,0,0,5092.377188,5092.394644,131.7829798,131.782528
cpu,8192,8192,10,10,256,0,0,5136.110287,5136.127462,130.6608703,130.6604334
cpu,8192,8192,10,12,256,0,0,4620.332387,4620.349451,145.2468316,145.2462951
cpu,8192,8192,10,12,256,0,0,4623.222575,4623.240659,145.1560311,145.1554633
cpu,8192,8192,10,12,256,0,0,4615.149691,4615.166855,145.4099401,145.4093993
cuda,8192,8192,10,1,128,0,0,27.82934427,27.981213,24114.42517,23983.54353
cuda,8192,8192,10,1,128,0,0,27.74214435,27.952687,24190.22234,24008.01898
cuda,8192,8192,10,1,128,0,0,27.65955234,27.812987,24262.45486,24128.60726
cuda,8192,8192,10,1,128,0,0,27.70896006,27.861174,24219.19259,24086.87588
cuda,8192,8192,10,1,128,0,0,25.8664639,26.017525,25944.35183,25793.71558
opencl,8192,8192,10,1,128,0,0,26.769056,26.953485,25069.56689,24898.02859
opencl,8192,8192,10,1,128,0,0,26.495584,26.683417,25328.32037,25150.02633
opencl,8192,8192,10,1,128,0,0,27.058592,27.247495,24801.31413,24629.37015
opencl,8192,8192,10,1,128,0,0,27.075648,27.27367,24785.69082,24605.73293
opencl,8192,8192,10,1,128,0,0,27.097856,27.284823,24765.37775,24595.67504
cpu,16384,16384,5,2,256,0,0,27403.45934,27403.466,48.97838857,48.97837668
cpu,16384,16384,5,4,256,0,0,14302.30417,14302.31185,93.84342995,93.84337958
cpu,16384,16384,5,6,256,0,0,10731.68428,10731.69129,125.0667878,125.0667061
cpu,16384,16384,5,6,256,0,0,9720.76129,9720.788252,138.0732681,138.0728852
cpu,16384,16384,5,6,256,0,0,9623.439863,9623.447148,139.4695971,139.4694915
cpu,16384,16384,5,8,256,0,0,10502.32415,10502.33158,127.7981198,127.7980293
cpu,16384,16384,5,8,256,0,0,10504.5561,10504.56377,127.7709659,127.7708727
cpu,16384,16384,5,8,256,0,0,10452.82874,10452.83679,128.4032594,128.4031604
